ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Age,Previous_Defaults,Num_Credit_Cards,Utilization_Ratio,Interest_Rate,Open_Accounts,Late_Payments,Total_Income_Annual,LoanToIncome,LoanToMonthlyIncome,Gender_Female,Gender_Male,Gender_Other,Married_No,Married_Yes,Education_Graduate,Education_Not Graduate,Education_Unknown,Self_Employed_No,Self_Employed_Unknown,Self_Employed_Yes,Property_Area_Rural,Property_Area_Urb,Property_Area_Urban,Job_Type_Contract,Job_Type_Part-time,Job_Type_Salaried,Job_Type_Self-employed,Job_Type_Unemployed,Job_Type_Unknown,Purpose_Business,Purpose_Car,Purpose_Education,Purpose_Home,Purpose_Medical,Purpose_Personal,Purpose_Unknown,Income_Bracket_High,Income_Bracket_Low,Income_Bracket_Medium,Income_Bracket_Very Low,Repaid
0.8882406574457353,0.0,-0.06599308407744015,-0.5,0.0,-0.36363636363636365,0.0,0.5,-0.3304347826086957,0.4927113702623906,1.5,0.0,0.6979807030966335,-0.3389109524739401,-0.40939718257815905,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5459583427139335,0.0,-0.6808837291799712,0.0,-1.0,0.0,0.0,0.5,0.09999999999999984,-0.7988338192419829,0.0,0.0,-0.5627171942982017,-0.24393552240937355,-0.3133888386057765,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.13836573739889643,0.0,0.6466013428685046,-1.5,0.0,0.7272727272727273,1.0,-1.0,-1.0434782608695652,0.14868804664723026,-1.5,2.0,-0.2044327857488,0.6839380045915369,0.6246813268342194,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.01405843484205102,0.0,0.40421764002838884,-0.5,0.0,0.6363636363636364,0.0,0.5,-0.2217391304347827,-0.5626822157434407,-0.5,1.0,-0.0704480085770705,0.35690001738360466,0.2940534424299371,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.21400861219962033,0.0,-0.8680153629538762,0.0,-1.0,1.7272727272727273,0.0,0.0,-0.021739130434782625,-1.0379008746355687,1.5,0.0,0.10531335239888102,-0.670247638689736,-0.7443772788657853,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0131634161737852,0.0,1.0941740019934079,0.0,0.0,-0.9090909090909091,0.0,-1.0,0.5608695652173913,-0.46647230320699756,0.5,0.0,0.8077910287541483,0.22080589050059996,0.15647236985259616,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.2774287634221877,0.0,0.5023306585341827,0.0,0.0,0.9090909090909091,0.0,0.5,-0.4869565217391305,-0.2682215743440238,-0.5,0.0,0.1610613004101765,0.25184213814834683,0.18784437987005598,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.2936026623332259,0.0,-0.6949137093420649,0.0,0.0,0.18181818181818182,0.0,-0.5,-0.8608695652173913,1.2069970845481046,-0.5,0.0,-0.3408900450558843,-0.3857837882908486,-0.4567915263078377,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.0635103572291073,0.0,-0.11020566761915979,-1.0,0.0,-0.09090909090909091,0.0,1.0,-0.7043478260869567,-0.046647230320699756,0.5,0.0,-0.1386329766719299,0.001431524575897401,-0.0653208862316969,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.013790100518798637,4.187418476271228,0.8103266299956552,0.0,0.0,0.8181818181818182,0.0,0.5,-0.5826086956521739,0.4985422740524779,0.5,0.0,0.2925418111701159,0.36358590565542065,0.6381388978317951,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.49138218629291197,0.0,0.5114058272181089,0.0,0.0,1.2727272727272727,0.0,0.5,0.44782608695652165,0.22157434402332357,-1.0,0.0,0.349131875221288,0.1397106902924634,0.0744826043210782,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.06941904096551642,9.319616405715406,0.24019756661842248,-2.5,0.0,2.272727272727273,0.0,-0.5,-0.9956521739130435,-1.034985422740525,-0.5,1.0,0.8405763426117493,-0.22485129559488679,0.1287712274704366,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.2149055339481933,9.391309378426483,-0.2375855429266196,-1.5,0.0,0.0,0.0,0.5,-0.8217391304347825,0.3177842565597668,-0.5,1.0,1.8541223830144167,-0.6336004488379333,-0.568974302922739,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.6555685366777814,0.0,0.5471606616820466,-1.0,-1.0,-1.1818181818181819,0.0,0.0,-0.05217391304347831,-0.3965014577259479,-1.0,0.0,-0.6590673807422579,1.2917258325040653,1.2391254677073442,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6337398249432549,0.0,-0.7194279567157468,0.0,0.0,0.8181818181818182,0.0,-0.5,-0.17826086956521742,-0.4198250728862978,1.5,1.0,0.47426790983336115,-0.6486040688622724,-0.7224947557134305,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.17281529711175228,4.647854553080478,0.2531457227496017,0.0,0.0,0.18181818181818182,0.0,0.0,-0.5782608695652174,0.746355685131195,0.0,0.0,0.49917774913289653,-0.09005682151068041,0.07471208125488428,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0203751389962279,0.0,-0.5876165741948748,-1.0,-1.0,-0.6363636363636364,0.0,-1.0,-0.05217391304347831,1.7930029154518947,0.5,0.0,-0.06489546276944579,-0.4138869255851014,-0.4852009575091648,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.48582138563657773,6.3538602135277635,-0.4054827664857708,-0.5,0.0,-0.36363636363636365,0.0,-0.5,-0.25217391304347836,-0.5451895043731781,0.5,0.0,0.9321779581563351,-0.567098965409456,-0.4990576603215375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.6815946823368838,2.4995023832272865,-0.39927282860428853,0.0,0.0,0.09090909090909091,0.0,-0.5,-0.060869565217391355,-0.36734693877551067,-0.5,0.0,0.7476170366063699,-0.5271299944972389,-0.5442930086610465,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.833238211036001,0.0,-0.10086887072643015,-1.0,0.0,0.9090909090909091,0.0,-0.5,0.28695652173913044,-0.014577259475218866,0.5,1.0,0.649632134639534,-0.3432362644303985,-0.41377021890410576,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.1592579433144696,0.0,0.6492712137630219,0.0,-1.0,-0.9090909090909091,0.0,-0.5,0.3,-0.1282798833819246,0.5,1.0,-1.1018233552034247,3.096428847556062,3.0635561789459387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.9272244962974623,0.20673739664621663,0.8264748512755117,-1.5,0.0,-0.09090909090909091,0.0,-0.5,-0.38695652173913053,-0.3586005830903792,-0.5,0.0,-0.8787301880449798,2.299695451136637,2.3341534971855813,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9420536786637485,2.3526706337404963,0.013364713407302255,0.0,0.0,0.0,1.0,-0.5,-0.1739130434782609,-0.2215743440233241,0.0,0.0,0.9629806023070204,-0.3716210074583366,-0.3814092234399463,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
